YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,CRS_DEP_TIME,CRS_ARR_TIME,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DISTANCE
2015,1,27,2,DL,10397,Atlanta   GA,14747,Seattle   WA,1050,1329,0,0,0,2182
2015,1,27,2,DL,12478,New York   NY,14869,Salt Lake City   UT,700,1034,,,1,1990
2015,1,27,2,DL,10397,Atlanta   GA,14893,Sacramento   CA,940,1201,0,0,0,2092
2015,1,27,2,DL,10721,Boston   MA,13487,Minneapolis   MN,600,830,,,1,1124
2015,1,27,2,DL,10721,Boston   MA,13487,Minneapolis   MN,800,1031,,,1,1124
2015,1,27,2,DL,10397,Atlanta   GA,12451,Jacksonville   FL,1915,2027,0,0,0,270
2015,1,27,2,DL,11278,Washington   DC,14869,Salt Lake City   UT,1705,2001,0,0,0,1851
2015,1,27,2,DL,14831,San Jose   CA,13487,Minneapolis   MN,625,1219,0,0,0,1576
2015,1,27,2,DL,13487,Minneapolis   MN,10529,Hartford   CT,1915,2244,0,0,0,1050
2015,1,27,2,DL,10397,Atlanta   GA,12953,New York   NY,945,1200,,,1,762
2015,1,27,2,DL,11433,Detroit   MI,11057,Charlotte   NC,1355,1552,0,0,0,500
2015,1,27,2,DL,10397,Atlanta   GA,15304,Tampa   FL,930,1059,20,1,0,406
2015,1,27,2,DL,12339,Indianapolis   IN,11433,Detroit   MI,1730,1842,0,0,0,231
2015,1,27,2,DL,13495,New Orleans   LA,10397,Atlanta   GA,1217,1442,0,0,0,425
2015,1,27,2,DL,10397,Atlanta   GA,12339,Indianapolis   IN,1340,1513,14,0,0,432
2015,1,27,2,DL,11697,Fort Lauderdale   FL,10397,Atlanta   GA,1145,1350,0,0,0,581
2015,1,28,3,DL,14869,Salt Lake City   UT,13487,Minneapolis   MN,2000,2326,0,0,0,991
2015,1,28,3,DL,13487,Minneapolis   MN,14635,Fort Myers   FL,1010,1441,0,0,0,1416
2015,1,28,3,DL,14679,San Diego   CA,13487,Minneapolis   MN,1500,2041,0,0,0,1532
2015,1,28,3,DL,11433,Detroit   MI,11057,Charlotte   NC,1010,1210,0,0,0,500
2015,1,28,3,DL,14492,Raleigh/Durham   NC,10397,Atlanta   GA,1330,1505,0,0,0,356
2015,1,28,3,DL,14100,Philadelphia   PA,10397,Atlanta   GA,1245,1506,0,0,0,666
2015,1,28,3,DL,10821,Baltimore   MD,10397,Atlanta   GA,1005,1207,0,0,0,577
2015,1,28,3,DL,14321,Portland   ME,10397,Atlanta   GA,645,1012,,,1,1027
2015,1,27,2,DL,10397,Atlanta   GA,11259,Dallas   TX,1339,1504,0,0,0,721
2015,1,27,2,DL,11973,Gulfport/Biloxi   MS,10397,Atlanta   GA,1316,1534,0,0,0,352
2015,1,27,2,DL,10397,Atlanta   GA,13303,Miami   FL,1110,1310,0,0,0,594
2015,1,27,2,DL,10397,Atlanta   GA,13204,Orlando   FL,945,1120,0,0,0,404
2015,1,27,2,DL,11066,Columbus   OH,10397,Atlanta   GA,1820,2005,0,0,0,447
2015,1,27,2,DL,12478,New York   NY,11433,Detroit   MI,910,1129,,,1,509
2015,1,27,2,DL,10397,Atlanta   GA,10431,Asheville   NC,1754,1851,0,0,0,164
2015,1,27,2,DL,12892,Los Angeles   CA,12339,Indianapolis   IN,2230,531,0,0,0,1814
2015,1,27,2,DL,12889,Las Vegas   NV,11433,Detroit   MI,1221,1920,0,0,0,1749
2015,1,27,2,DL,10397,Atlanta   GA,13230,Harrisburg   PA,1505,1655,0,0,0,620
2015,1,27,2,DL,10397,Atlanta   GA,14027,West Palm Beach/Palm Beach   FL,1500,1654,0,0,0,545
2015,1,28,3,DL,10397,Atlanta   GA,11057,Charlotte   NC,725,843,0,0,0,226
2015,1,28,3,DL,12191,Houston   TX,10397,Atlanta   GA,810,1109,0,0,0,696
2015,1,28,3,DL,10397,Atlanta   GA,13495,New Orleans   LA,1935,2016,0,0,0,425
2015,1,28,3,DL,10397,Atlanta   GA,13851,Oklahoma City   OK,1029,1153,0,0,0,761
2015,1,28,3,DL,11637,Fargo   ND,13487,Minneapolis   MN,500,621,0,0,0,223
2015,1,28,3,DL,10397,Atlanta   GA,13204,Orlando   FL,1655,1823,0,0,0,404
2015,1,28,3,DL,12889,Las Vegas   NV,14869,Salt Lake City   UT,1041,1301,0,0,0,368
2015,1,28,3,DL,13487,Minneapolis   MN,13486,Missoula   MT,1735,1937,6,0,0,1013
2015,1,28,3,DL,13204,Orlando   FL,12892,Los Angeles   CA,732,1010,0,0,0,2218
2015,1,28,3,DL,12892,Los Angeles   CA,13495,New Orleans   LA,1646,2223,0,0,0,1670
2015,1,28,3,DL,10721,Boston   MA,12953,New York   NY,700,819,,,1,184
2015,1,29,4,DL,10397,Atlanta   GA,12892,Los Angeles   CA,811,1018,0,0,0,1947
2015,1,29,4,DL,15304,Tampa   FL,12953,New York   NY,1150,1429,24,1,0,1010
2015,1,29,4,DL,11618,Newark   NJ,10397,Atlanta   GA,1145,1420,0,0,0,746
2015,1,29,4,DL,12478,New York   NY,14869,Salt Lake City   UT,700,1034,0,0,0,1990
2015,1,29,4,DL,10529,Hartford   CT,13487,Minneapolis   MN,825,1035,0,0,0,1050
2015,1,29,4,DL,11986,Grand Rapids   MI,10397,Atlanta   GA,1145,1353,17,1,0,640
2015,1,29,4,DL,11298,Dallas/Fort Worth   TX,14869,Salt Lake City   UT,1403,1557,0,0,0,989
2015,1,29,4,DL,11433,Detroit   MI,14869,Salt Lake City   UT,1722,1929,1,0,0,1481
2015,1,29,4,DL,15249,Tallahassee   FL,10397,Atlanta   GA,700,810,0,0,0,223
2015,1,29,4,DL,10397,Atlanta   GA,13244,Memphis   TN,1730,1751,0,0,0,332
2015,1,29,4,DL,13487,Minneapolis   MN,10299,Anchorage   AK,1735,2054,0,0,0,2519
2015,1,29,4,DL,10397,Atlanta   GA,13871,Omaha   NE,1805,1939,0,0,0,821
2015,1,29,4,DL,10397,Atlanta   GA,12264,Washington   DC,1105,1250,0,0,0,534
2015,1,29,4,DL,10397,Atlanta   GA,12451,Jacksonville   FL,1100,1209,0,0,0,270
2015,1,29,4,DL,10397,Atlanta   GA,13931,Norfolk   VA,1025,1200,0,0,0,516
2015,1,29,4,DL,11057,Charlotte   NC,10397,Atlanta   GA,1200,1327,0,0,0,226
2015,1,29,4,DL,11066,Columbus   OH,12892,Los Angeles   CA,733,940,114,1,0,1995
2015,1,29,4,DL,10397,Atlanta   GA,14027,West Palm Beach/Palm Beach   FL,1755,1945,0,0,0,545
2015,1,30,5,DL,13487,Minneapolis   MN,15304,Tampa   FL,912,1333,0,0,0,1306
2015,1,30,5,DL,10397,Atlanta   GA,14869,Salt Lake City   UT,805,1029,0,0,0,1590
2015,1,30,5,DL,11433,Detroit   MI,12953,New York   NY,1959,2152,99,1,0,502
2015,1,28,3,DL,13487,Minneapolis   MN,14771,San Francisco   CA,1145,1401,0,0,0,1589
2015,1,28,3,DL,14057,Portland   OR,14869,Salt Lake City   UT,1330,1613,0,0,0,630
2015,1,28,3,DL,14986,Sarasota/Bradenton   FL,10397,Atlanta   GA,1730,1913,0,0,0,444
2015,1,28,3,DL,10397,Atlanta   GA,14730,Louisville   KY,1033,1154,0,0,0,321
2015,1,28,3,DL,15304,Tampa   FL,11433,Detroit   MI,1540,1825,0,0,0,983
2015,1,28,3,DL,11433,Detroit   MI,13930,Chicago   IL,1015,1050,0,0,0,235
2015,1,28,3,DL,11042,Cleveland   OH,10397,Atlanta   GA,1300,1504,0,0,0,554
2015,1,29,4,DL,12191,Houston   TX,10397,Atlanta   GA,1228,1524,0,0,0,696
2015,1,29,4,DL,10397,Atlanta   GA,11042,Cleveland   OH,850,1036,0,0,0,554
2015,1,29,4,DL,10397,Atlanta   GA,14107,Phoenix   AZ,810,1032,0,0,0,1587
2015,1,29,4,DL,11278,Washington   DC,10397,Atlanta   GA,1259,1502,0,0,0,547
2015,1,29,4,DL,10397,Atlanta   GA,13930,Chicago   IL,945,1050,0,0,0,606
2015,1,29,4,DL,11433,Detroit   MI,15304,Tampa   FL,1952,2244,26,1,0,983
2015,1,29,4,DL,10397,Atlanta   GA,10994,Charleston   SC,1210,1319,0,0,0,259
2015,1,29,4,DL,13487,Minneapolis   MN,14747,Seattle   WA,1950,2137,0,0,0,1399
2015,1,29,4,DL,13303,Miami   FL,12953,New York   NY,1332,1630,0,0,0,1096
2015,1,29,4,DL,12323,Wilmington   NC,10397,Atlanta   GA,720,900,0,0,0,377
2015,1,29,4,DL,10397,Atlanta   GA,11423,Des Moines   IA,2056,2215,0,0,0,743
2015,1,29,4,DL,12441,Jackson   WY,14869,Salt Lake City   UT,700,824,0,0,0,205
2015,1,29,4,DL,12339,Indianapolis   IN,10397,Atlanta   GA,600,744,0,0,0,432
2015,1,29,4,DL,13487,Minneapolis   MN,13204,Orlando   FL,1540,1956,0,0,0,1310
2015,1,29,4,DL,11057,Charlotte   NC,10397,Atlanta   GA,1430,1552,0,0,0,226
2015,1,29,4,DL,14730,Louisville   KY,10397,Atlanta   GA,1820,1955,0,0,0,321
2015,1,29,4,DL,10721,Boston   MA,11433,Detroit   MI,540,800,0,0,0,632
2015,1,23,5,DL,14869,Salt Lake City   UT,11298,Dallas/Fort Worth   TX,2013,2338,8,0,0,989
2015,1,23,5,DL,10397,Atlanta   GA,13422,Mobile   AL,1920,1941,17,1,0,302
2015,1,23,5,DL,10397,Atlanta   GA,11995,Greensboro/High Point   NC,1930,2050,74,1,0,306
2015,1,23,5,DL,14771,San Francisco   CA,10397,Atlanta   GA,1415,2148,0,0,0,2139
2015,1,23,5,DL,13487,Minneapolis   MN,14057,Portland   OR,1745,1942,0,0,0,1426
2015,1,23,5,DL,14869,Salt Lake City   UT,12441,Jackson   WY,2010,2118,0,0,0,205
2015,1,23,5,DL,10397,Atlanta   GA,14027,West Palm Beach/Palm Beach   FL,1925,2114,0,0,0,545
2015,1,23,5,DL,10423,Austin   TX,10397,Atlanta   GA,805,1111,25,1,0,813
2015,1,23,5,DL,10397,Atlanta   GA,11697,Fort Lauderdale   FL,700,849,0,0,0,581
2015,1,23,5,DL,10397,Atlanta   GA,13198,Kansas City   MO,1610,1726,102,1,0,692
2015,1,23,5,DL,13198,Kansas City   MO,10397,Atlanta   GA,1806,2105,82,1,0,692
2015,1,23,5,DL,11996,Greer   SC,10397,Atlanta   GA,1412,1517,11,0,0,153
2015,1,23,5,DL,11433,Detroit   MI,12953,New York   NY,2155,2342,0,0,0,502
2015,1,23,5,DL,10397,Atlanta   GA,13204,Orlando   FL,2005,2134,24,1,0,404
2015,1,23,5,DL,13487,Minneapolis   MN,14771,San Francisco   CA,1745,2009,0,0,0,1589
2015,1,23,5,DL,12892,Los Angeles   CA,11433,Detroit   MI,710,1442,0,0,0,1979
2015,1,23,5,DL,10397,Atlanta   GA,11292,Denver   CO,2032,2200,0,0,0,1199
2015,1,23,5,DL,11433,Detroit   MI,12953,New York   NY,1726,1912,1,0,0,502
2015,1,23,5,DL,10397,Atlanta   GA,12892,Los Angeles   CA,1117,1325,0,0,0,1947
2015,1,23,5,DL,12191,Houston   TX,10397,Atlanta   GA,1517,1814,0,0,0,696
2015,1,23,5,DL,12953,New York   NY,10397,Atlanta   GA,759,1051,0,0,0,762
2015,1,23,5,DL,10397,Atlanta   GA,12217,Huntsville   AL,2206,2205,6,0,0,151
2015,1,23,5,DL,13930,Chicago   IL,10397,Atlanta   GA,1130,1429,1,0,0,606
2015,1,23,5,DL,11433,Detroit   MI,10721,Boston   MA,1540,1738,0,0,0,632
2015,1,23,5,DL,10397,Atlanta   GA,11292,Denver   CO,1340,1507,0,0,0,1199
2015,1,31,6,DL,13232,Chicago   IL,13487,Minneapolis   MN,835,1013,0,0,0,349
2015,1,31,6,DL,10397,Atlanta   GA,11540,El Paso   TX,1910,2046,17,1,0,1282
2015,1,31,6,DL,10397,Atlanta   GA,11259,Dallas   TX,2059,2222,0,0,0,721
2015,1,29,4,EV,12891,Lawton/Fort Sill   OK,11298,Dallas/Fort Worth   TX,1245,1333,2,0,0,140
2015,1,25,7,EV,11298,Dallas/Fort Worth   TX,10747,Brownsville   TX,2010,2141,0,0,0,482
2015,1,15,4,EV,14457,Rapid City   SD,11298,Dallas/Fort Worth   TX,725,1050,0,0,0,835
2015,1,24,6,EV,11298,Dallas/Fort Worth   TX,13290,Manhattan/Ft. Riley   KS,1515,1637,0,0,0,431
2015,1,26,1,EV,11298,Dallas/Fort Worth   TX,13290,Manhattan/Ft. Riley   KS,1515,1637,3,0,0,431
2015,1,8,4,EV,13290,Manhattan/Ft. Riley   KS,11298,Dallas/Fort Worth   TX,1705,1833,0,0,0,431
2015,1,17,6,EV,11298,Dallas/Fort Worth   TX,12951,Lafayette   LA,1400,1514,0,0,0,351
2015,1,7,3,EV,11298,Dallas/Fort Worth   TX,12951,Lafayette   LA,1400,1514,0,0,0,351
2015,1,20,2,EV,12951,Lafayette   LA,11298,Dallas/Fort Worth   TX,1542,1705,0,0,0,351
2015,1,30,5,DL,13296,Manchester   NH,10397,Atlanta   GA,650,1008,0,0,0,952
2015,1,30,5,DL,12953,New York   NY,10397,Atlanta   GA,1059,1347,36,1,0,762
2015,1,30,5,DL,10423,Austin   TX,10397,Atlanta   GA,630,939,0,0,0,813
2015,1,30,5,DL,14685,Savannah   GA,10397,Atlanta   GA,1140,1251,0,0,0,214
2015,1,30,5,DL,12478,New York   NY,13303,Miami   FL,1829,2157,14,0,0,1089
2015,1,30,5,DL,13204,Orlando   FL,12478,New York   NY,738,1000,1,0,0,944
2015,1,30,5,DL,10721,Boston   MA,11433,Detroit   MI,540,800,1,0,0,632
2015,1,30,5,DL,10397,Atlanta   GA,14100,Philadelphia   PA,1915,2117,28,1,0,666
2015,1,30,5,DL,10397,Atlanta   GA,11540,El Paso   TX,1055,1235,0,0,0,1282
2015,1,30,5,DL,10397,Atlanta   GA,11278,Washington   DC,1420,1600,29,1,0,547
2015,1,30,5,DL,10397,Atlanta   GA,13851,Oklahoma City   OK,1340,1501,0,0,0,761
2015,1,30,5,DL,10397,Atlanta   GA,14100,Philadelphia   PA,1351,1554,2,0,0,666
2015,1,30,5,DL,12953,New York   NY,11697,Fort Lauderdale   FL,1859,2227,0,0,0,1076
2015,1,30,5,DL,13487,Minneapolis   MN,13303,Miami   FL,1005,1453,0,0,0,1501
2015,1,30,5,DL,15323,Bristol/Johnson City/Kingsport   TN,10397,Atlanta   GA,730,846,0,0,0,227
2015,1,30,5,DL,14908,Santa Ana   CA,13487,Minneapolis   MN,845,1422,0,0,0,1522
2015,1,30,5,DL,11193,Cincinnati   OH,10397,Atlanta   GA,1155,1333,0,0,0,373
2015,1,30,5,DL,13930,Chicago   IL,13487,Minneapolis   MN,1215,1345,0,0,0,334
2015,1,30,5,DL,10397,Atlanta   GA,13871,Omaha   NE,1107,1243,8,0,0,821
2015,1,30,5,DL,11193,Cincinnati   OH,10397,Atlanta   GA,1816,2000,0,0,0,373
2015,1,30,5,DL,10397,Atlanta   GA,10529,Hartford   CT,725,937,0,0,0,859
2015,1,30,5,DL,13851,Oklahoma City   OK,10397,Atlanta   GA,1230,1529,0,0,0,761
2015,1,31,6,DL,10721,Boston   MA,11433,Detroit   MI,1220,1439,0,0,0,632
2015,1,31,6,DL,12478,New York   NY,14771,San Francisco   CA,1630,2014,0,0,0,2586
2015,1,31,6,DL,12478,New York   NY,10397,Atlanta   GA,1930,2213,0,0,0,760
2015,1,2,5,EV,14842,San Angelo   TX,11298,Dallas/Fort Worth   TX,1030,1130,,,1,229
2015,1,10,6,EV,11298,Dallas/Fort Worth   TX,11140,Corpus Christi   TX,1235,1350,17,1,0,354
2015,1,11,7,EV,11298,Dallas/Fort Worth   TX,11140,Corpus Christi   TX,1235,1350,7,0,0,354
2015,1,18,7,EV,13367,Moline   IL,11298,Dallas/Fort Worth   TX,1038,1255,5,0,0,691
2015,1,4,7,EV,11298,Dallas/Fort Worth   TX,10781,Baton Rouge   LA,1915,2030,8,0,0,383
2015,1,6,2,EV,15411,Tyler   TX,11298,Dallas/Fort Worth   TX,555,644,105,1,0,102
2015,1,13,2,EV,12891,Lawton/Fort Sill   OK,11298,Dallas/Fort Worth   TX,618,710,0,0,0,140
2015,1,3,6,EV,11298,Dallas/Fort Worth   TX,14814,Shreveport   LA,1110,1200,14,0,0,190
2015,1,23,5,EV,14814,Shreveport   LA,11298,Dallas/Fort Worth   TX,1220,1320,6,0,0,190
2015,1,28,3,EV,11298,Dallas/Fort Worth   TX,14814,Shreveport   LA,1935,2031,0,0,0,190
2015,1,22,4,EV,11298,Dallas/Fort Worth   TX,11140,Corpus Christi   TX,1805,1918,16,1,0,354
2015,1,3,6,EV,11298,Dallas/Fort Worth   TX,13422,Mobile   AL,1010,1145,2,0,0,539
2015,1,28,3,EV,13422,Mobile   AL,11298,Dallas/Fort Worth   TX,1201,1355,5,0,0,539
2015,1,16,5,EV,11298,Dallas/Fort Worth   TX,11775,Sioux Falls   SD,1415,1617,0,0,0,737
2015,1,22,4,EV,11298,Dallas/Fort Worth   TX,11775,Sioux Falls   SD,1415,1617,0,0,0,737
2015,1,26,1,EV,11775,Sioux Falls   SD,11298,Dallas/Fort Worth   TX,1645,1855,0,0,0,737
2015,1,31,6,EV,11298,Dallas/Fort Worth   TX,11982,Killeen   TX,1745,1830,1,0,0,134
2015,1,30,5,DL,14057,Portland   OR,14869,Salt Lake City   UT,1330,1613,0,0,0,630
2015,1,30,5,DL,12173,Honolulu   HI,12892,Los Angeles   CA,2215,540,0,0,0,2556
2015,1,30,5,DL,11433,Detroit   MI,14635,Fort Myers   FL,725,1043,0,0,0,1084
2015,1,30,5,DL,11433,Detroit   MI,10397,Atlanta   GA,725,946,0,0,0,594
2015,1,30,5,DL,10397,Atlanta   GA,11973,Gulfport/Biloxi   MS,1631,1656,0,0,0,352
2015,1,30,5,DL,10397,Atlanta   GA,12478,New York   NY,1745,2006,6,0,0,760
2015,1,30,5,DL,10397,Atlanta   GA,12992,Little Rock   AR,1102,1141,0,0,0,453
2015,1,30,5,DL,14100,Philadelphia   PA,13487,Minneapolis   MN,815,1026,0,0,0,980
2015,1,30,5,DL,13487,Minneapolis   MN,14771,San Francisco   CA,1745,2009,0,0,0,1589
2015,1,30,5,DL,13487,Minneapolis   MN,15304,Tampa   FL,700,1119,0,0,0,1306
2015,1,30,5,DL,10397,Atlanta   GA,13930,Chicago   IL,945,1050,1,0,0,606
2015,1,30,5,DL,10529,Hartford   CT,10397,Atlanta   GA,1248,1535,0,0,0,859
2015,1,30,5,DL,11697,Fort Lauderdale   FL,12953,New York   NY,1105,1359,50,1,0,1076
2015,1,30,5,DL,11433,Detroit   MI,14492,Raleigh/Durham   NC,1956,2145,0,0,0,501
2015,1,30,5,DL,10397,Atlanta   GA,11298,Dallas/Fort Worth   TX,2159,2326,0,0,0,731
2015,1,30,5,DL,11042,Cleveland   OH,10397,Atlanta   GA,1626,1820,0,0,0,554
2015,1,30,5,DL,10821,Baltimore   MD,11433,Detroit   MI,948,1128,0,0,0,409
2015,1,30,5,DL,10397,Atlanta   GA,11292,Denver   CO,1340,1507,1,0,0,1199
2015,1,29,4,EV,11298,Dallas/Fort Worth   TX,15412,Knoxville   TN,1130,1423,3,0,0,772
2015,1,31,6,EV,11298,Dallas/Fort Worth   TX,15412,Knoxville   TN,1130,1423,0,0,0,772
2015,1,13,2,EV,15412,Knoxville   TN,11298,Dallas/Fort Worth   TX,1452,1625,5,0,0,772
2015,1,16,5,EV,15412,Knoxville   TN,11298,Dallas/Fort Worth   TX,1452,1625,0,0,0,772
2015,1,7,3,EV,11298,Dallas/Fort Worth   TX,14814,Shreveport   LA,1705,1759,18,1,0,190
2015,1,29,4,EV,11298,Dallas/Fort Worth   TX,14814,Shreveport   LA,1705,1759,5,0,0,190
2015,1,15,4,EV,11298,Dallas/Fort Worth   TX,10781,Baton Rouge   LA,900,1014,46,1,0,383
2015,1,27,2,EV,11298,Dallas/Fort Worth   TX,10781,Baton Rouge   LA,900,1014,0,0,0,383
2015,1,7,3,EV,11298,Dallas/Fort Worth   TX,14457,Rapid City   SD,1850,2011,0,0,0,835
2015,1,3,6,EV,11298,Dallas/Fort Worth   TX,10728,Beaumont/Port Arthur   TX,1825,1930,42,1,0,270
2015,1,16,5,EV,14814,Shreveport   LA,11298,Dallas/Fort Worth   TX,639,740,8,0,0,190
2015,1,11,7,EV,11298,Dallas/Fort Worth   TX,10747,Brownsville   TX,1055,1230,3,0,0,482
2015,1,16,5,EV,14814,Shreveport   LA,11298,Dallas/Fort Worth   TX,749,855,0,0,0,190
2015,1,7,3,EV,11298,Dallas/Fort Worth   TX,11905,Longview   TX,1010,1057,0,0,0,140
2015,1,10,6,EV,11905,Longview   TX,11298,Dallas/Fort Worth   TX,1122,1215,3,0,0,140
2015,1,8,4,EV,11298,Dallas/Fort Worth   TX,10781,Baton Rouge   LA,1615,1733,0,0,0,383
2015,1,9,5,EV,11298,Dallas/Fort Worth   TX,10781,Baton Rouge   LA,1615,1733,19,1,0,383
2015,1,3,6,EV,10747,Brownsville   TX,11298,Dallas/Fort Worth   TX,1900,2035,71,1,0,482
2015,1,17,6,EV,10747,Brownsville   TX,11298,Dallas/Fort Worth   TX,613,755,0,0,0,482
2015,1,25,7,EV,11298,Dallas/Fort Worth   TX,13851,Oklahoma City   OK,750,844,0,0,0,175
2015,1,25,7,EV,13851,Oklahoma City   OK,11298,Dallas/Fort Worth   TX,913,1010,0,0,0,175
2015,1,8,4,EV,13851,Oklahoma City   OK,11298,Dallas/Fort Worth   TX,913,1010,0,0,0,175
2015,1,20,2,EV,14783,Springfield   MO,13930,Chicago   IL,1056,1237,0,0,0,438
2015,1,21,3,EV,11996,Greer   SC,13930,Chicago   IL,1636,1735,0,0,0,578
2015,1,23,5,EV,12339,Indianapolis   IN,11618,Newark   NJ,858,1100,0,0,0,645
2015,1,9,5,EV,12197,White Plains   NY,13930,Chicago   IL,735,910,49,1,0,738
2015,1,15,4,EV,12197,White Plains   NY,13930,Chicago   IL,735,910,0,0,0,738
2015,1,31,6,EV,12197,White Plains   NY,13930,Chicago   IL,735,910,0,0,0,738
2015,1,8,4,EV,13930,Chicago   IL,13931,Norfolk   VA,1320,1627,166,1,0,717
2015,1,13,2,EV,13930,Chicago   IL,13244,Memphis   TN,2100,2254,0,0,0,491
2015,1,1,4,EV,14685,Savannah   GA,12266,Houston   TX,1435,1614,6,0,0,851
2015,1,8,4,EV,12266,Houston   TX,12915,Lake Charles   LA,2105,2154,0,0,0,127
2015,1,1,4,EV,12884,Lansing   MI,13930,Chicago   IL,1536,1540,0,0,0,179
2015,1,29,4,EV,10781,Baton Rouge   LA,12266,Houston   TX,918,1030,0,0,0,253
2015,1,9,5,EV,10781,Baton Rouge   LA,12266,Houston   TX,918,1030,0,0,0,253
2015,1,8,4,EV,11996,Greer   SC,11618,Newark   NJ,1734,1925,0,0,0,594
2015,1,14,3,EV,12266,Houston   TX,14814,Shreveport   LA,728,828,0,0,0,192
2015,1,5,1,EV,12266,Houston   TX,14814,Shreveport   LA,735,834,22,1,0,192
2015,1,25,7,EV,13930,Chicago   IL,14122,Pittsburgh   PA,1010,1238,30,1,0,413
2015,1,14,3,EV,12266,Houston   TX,14814,Shreveport   LA,1753,1853,0,0,0,192
2015,1,18,7,EV,12278,Wichita   KS,12266,Houston   TX,615,810,0,0,0,542
2015,1,3,6,EV,13158,Midland/Odessa   TX,12266,Houston   TX,510,638,,,1,429
2015,1,1,4,EV,14730,Louisville   KY,11292,Denver   CO,919,1027,15,1,0,1024
2015,1,2,5,EV,11577,Erie   PA,13930,Chicago   IL,1608,1640,0,0,0,398
2015,1,11,7,EV,13930,Chicago   IL,11577,Erie   PA,1308,1538,0,0,0,398
2015,1,27,2,EV,12264,Washington   DC,14576,Rochester   NY,1227,1343,0,0,0,288
2015,1,1,4,EV,12266,Houston   TX,11259,Dallas   TX,1032,1139,0,0,0,216
2015,1,9,5,EV,12278,Wichita   KS,13930,Chicago   IL,1033,1225,85,1,0,588
2015,1,25,7,EV,14193,Pensacola   FL,12266,Houston   TX,1100,1251,1,0,0,489
2015,1,2,5,EV,12266,Houston   TX,15370,Tulsa   OK,1738,1911,0,0,0,429
2015,1,1,4,EV,12266,Houston   TX,14193,Pensacola   FL,1900,2026,79,1,0,489
2015,1,6,2,EV,13158,Midland/Odessa   TX,12266,Houston   TX,515,640,0,0,0,429
2015,1,21,3,EV,13158,Midland/Odessa   TX,12266,Houston   TX,515,640,86,1,0,429
2015,1,4,7,EV,11618,Newark   NJ,13244,Memphis   TN,1440,1642,97,1,0,946
2015,1,19,1,EV,11618,Newark   NJ,13244,Memphis   TN,1401,1608,0,0,0,946
2015,1,19,1,EV,12206,Harlingen/San Benito   TX,12266,Houston   TX,1326,1440,0,0,0,295
2015,1,11,7,EV,10599,Birmingham   AL,11292,Denver   CO,1225,1440,60,1,0,1083
2015,1,14,3,EV,10599,Birmingham   AL,11292,Denver   CO,1225,1440,2,0,0,1083
2015,1,12,1,EV,11193,Cincinnati   OH,13930,Chicago   IL,1558,1612,10,0,0,265
2015,1,31,6,EV,11618,Newark   NJ,15016,St. Louis   MO,825,1022,7,0,0,872
2015,1,24,6,EV,11298,Dallas/Fort Worth   TX,11982,Killeen   TX,1745,1830,0,0,0,134
2015,1,20,2,EV,11982,Killeen   TX,11298,Dallas/Fort Worth   TX,1858,1950,0,0,0,134
2015,1,18,7,EV,13377,Monroe   LA,11298,Dallas/Fort Worth   TX,641,805,0,0,0,293
2015,1,26,1,EV,13377,Monroe   LA,11298,Dallas/Fort Worth   TX,641,805,0,0,0,293
2015,1,24,6,EV,15411,Tyler   TX,11298,Dallas/Fort Worth   TX,1639,1725,0,0,0,102
2015,1,2,5,EV,12451,Jacksonville   FL,11618,Newark   NJ,1316,1538,0,0,0,820
2015,1,6,2,EV,13158,Midland/Odessa   TX,12266,Houston   TX,1500,1628,0,0,0,429
2015,1,25,7,EV,12884,Lansing   MI,13930,Chicago   IL,1543,1548,48,1,0,179
2015,1,27,2,EV,12266,Houston   TX,13377,Monroe   LA,1326,1429,0,0,0,262
2015,1,11,7,EV,12266,Houston   TX,13851,Oklahoma City   OK,1436,1600,20,1,0,395
2015,1,16,5,EV,15016,St. Louis   MO,13930,Chicago   IL,1104,1225,6,0,0,258
2015,1,7,3,EV,15016,St. Louis   MO,13930,Chicago   IL,1104,1225,0,0,0,258
2015,1,7,3,EV,12884,Lansing   MI,13930,Chicago   IL,600,603,24,1,0,179
2015,1,8,4,EV,15016,St. Louis   MO,13930,Chicago   IL,1547,1707,,,1,258
2015,1,16,5,EV,13930,Chicago   IL,13198,Kansas City   MO,2033,2210,0,0,0,403
2015,1,12,1,EV,13930,Chicago   IL,13198,Kansas City   MO,2033,2210,58,1,0,403
2015,1,22,4,EV,13930,Chicago   IL,13198,Kansas City   MO,2033,2210,0,0,0,403
2015,1,29,4,EV,11618,Newark   NJ,14730,Louisville   KY,1600,1824,1,0,0,642
2015,1,20,2,EV,11618,Newark   NJ,14730,Louisville   KY,1600,1824,0,0,0,642
2015,1,9,5,EV,13930,Chicago   IL,14730,Louisville   KY,1640,1858,74,1,0,287
2015,1,7,3,EV,11003,Cedar Rapids/Iowa City   IA,13930,Chicago   IL,1350,1500,0,0,0,196
2015,1,4,7,EV,13930,Chicago   IL,11986,Grand Rapids   MI,1339,1529,122,1,0,137
2015,1,15,4,EV,13485,Madison   WI,13930,Chicago   IL,1122,1220,0,0,0,108
2015,1,16,5,EV,13930,Chicago   IL,12884,Lansing   MI,1315,1513,0,0,0,179
